,id,name,year,genre,ratingCount,bestRating,worstRating,ratingValue,directorMaxEffect,actorMaxEffect,writerMaxEffect,directorSumEffect,actorSumEffect,writerSumEffect,d动画,d悬疑,d剧情,d西部,d犯罪,d灾难,d传记,d科幻,d儿童,d歌舞,d奇幻,d家庭,d喜剧,d音乐,d惊悚,d运动,d历史,d古装,d爱情,d冒险,d恐怖,d动作,d战争,d武侠,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022
113,10759926,全城高考,2013,['剧情'],22255,10,2,5.5,133,6295,12,133,13169,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,10760128,春暖花开,2012,['剧情'],251,10,2,5.3,18,895,80,18,2516,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115,10763157,逃出生天,2013,"['剧情', '灾难']",45704,10,2,6.7,454,27592,491,832,66767,537,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116,10763164,扫毒 掃毒,2013,"['剧情', '动作', '犯罪', '悬疑']",252123,10,2,7.5,5174,27592,5174,5174,82809,5704,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117,10764042,暴走吧，女人,2013,"['剧情', '冒险']",7232,10,2,4.4,21,3230,12,21,7021,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118,10766178,我的男男男男朋友,2013,"['喜剧', '爱情']",4565,10,2,3.7,196,1600,3,199,5327,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,10767851,我和我的伙伴,2012,"['剧情', '儿童']",263,10,2,7.9,21831,4869,2,21831,5875,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,10772258,麦兜·当当伴我心 麥兜‧噹噹伴我心,2012,"['喜剧', '动画']",105260,10,2,8.5,534,35656,534,534,63059,534,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,10773447,电梯惊魂,2013,"['悬疑', '惊悚']",2663,10,2,3.6,113,4639,40,153,10054,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122,10774103,画圣,2012,"['传记', '历史', '古装']",1815,10,2,7.5,72,3070,64,72,5095,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
123,10776186,飞机,2012,"['喜剧', '动作', '犯罪', '西部']",115,10,2,6.9,1837,20,1837,1837,20,1837,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
124,10781952,爱爱囧事,2013,"['喜剧', '爱情']",6105,10,2,3.5,28,2515,5,28,3167,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
125,10785558,美男记,2012,"['喜剧', '爱情']",994,10,2,2.8,5,318,5,5,627,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126,10788827,父子神探之滴血的戒指,2012,"['悬疑', '犯罪']",168,10,2,6.2,90,2397,1,90,4018,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
127,10793474,父子神探之燕子窠迷案,2012,"['剧情', '犯罪']",140,10,2,6.1,90,2397,1,90,4727,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128,10793499,孪生密码,2013,"['动作', '悬疑']",3145,10,2,3.6,3,1878,3,3,6704,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129,10794042,叶问：终极一战 葉問：終極一戰,2013,"['剧情', '动作', '传记']",24894,10,2,6.2,4737,17691,171,4737,68413,184,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130,10801279,隔窗有眼,2013,"['悬疑', '惊悚']",271,10,2,3.9,1130,481,1130,1130,617,1130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
132,10807892,忘了去懂你,2014,"['剧情', '家庭']",7364,10,2,6.7,66,6984,66,66,12764,66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133,10807909,智取威虎山,2014,"['剧情', '动作', '战争', '冒险']",369870,10,2,7.7,24465,24921,24465,24465,101300,38065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
134,10807916,白发魔女传之明月天国,2014,"['动作', '爱情', '奇幻', '武侠', '古装']",76750,10,2,3.8,1017,15322,172,1017,45170,179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
135,10810268,冰雪11天,2012,"['剧情', '灾难']",2333,10,2,7.0,156,8325,91,202,17413,91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,10810270,西藏天空,2014,"['剧情', '历史']",1344,10,2,6.9,261,2794,1831,261,4252,1831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,10810745,超验骇客 Transcendence,2014,"['动作', '爱情', '科幻']",89530,10,2,6.6,499,101337,15,499,163972,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
138,10813354,三个未婚妈妈,2012,['剧情'],1896,10,2,4.1,57,28328,4,57,83851,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139,10813688,爱谁谁,2012,['爱情'],1623,10,2,4.0,6,2588,6,6,5812,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,10813800,青春荷尔蒙,2012,['爱情'],3956,10,2,3.6,19,3632,12,19,5659,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141,10813805,我的渡口,2012,['剧情'],200,10,2,8.0,9,121,0,9,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142,10825819,少林达摩剑,2012,['动作'],200,10,2,3.4,15,130,1694,15,178,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
143,10827167,国宝疑云,2014,"['动作', '爱情', '悬疑']",366,10,2,3.2,10,7627,0,10,9283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144,10827168,大叔，我爱你,2013,"['喜剧', '爱情']",8892,10,2,5.4,6,6891,2,6,11064,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145,10829449,街头之王,2012,"['剧情', '动作']",1822,10,2,5.0,183,183,183,186,379,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
146,10831445,百鸟朝凤,2013,"['剧情', '音乐']",280641,10,2,8.3,4028,6459,4028,4028,10882,4056,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147,10831449,搞定岳父大人,2012,"['喜剧', '爱情', '家庭']",57017,10,2,6.4,85,18331,85,85,21666,104,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148,10831905,那是说着玩的,2012,"['剧情', '喜剧']",702,10,2,7.3,4,739,4,4,744,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
149,10831912,大明嫔妃之逐鹿,2010,"['剧情', '历史', '爱情', '悬疑', '古装']",578,10,2,7.4,27,43014,4,27,50175,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,10833850,边防站,2012,['剧情'],111,10,2,6.3,68,1459,0,68,1503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151,10833882,危城之恋,2012,"['剧情', '爱情']",666,10,2,6.9,1527,140,28,1527,205,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,10833919,美姐,2012,"['剧情', '爱情', '家庭']",25112,10,2,7.8,3757,481,3757,3757,735,3811,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153,10833923,等风来,2013,"['喜剧', '爱情']",129669,10,2,5.7,1135,28612,2454,1135,40174,2454,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
154,10833924,天台爱情,2013,"['喜剧', '动作', '爱情', '歌舞']",142442,10,2,6.7,34258,34258,34258,34258,61588,34258,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155,10833958,老万加油,2012,['喜剧'],46,10,2,5.8,22,212,1,22,358,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156,10833971,初恋未满,2013,"['剧情', '爱情']",10836,10,2,6.4,102,52841,102,102,69999,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
157,10864754,天津闲人,2012,"['剧情', '喜剧']",4682,10,2,7.5,1527,65,59,1527,101,89,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,11226057,金枪手徐宁,2012,"['剧情', '古装']",168,10,2,4.6,27,2233,155,27,2844,183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159,11226120,刺夜,2013,"['动作', '悬疑']",1850,10,2,5.7,42,1067,0,43,2661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,11443316,龙之谷：破晓奇兵,2014,"['动画', '奇幻', '冒险']",29201,10,2,7.7,163,35656,163,163,49602,181,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
161,11445635,蝙蝠别墅,2013,"['悬疑', '惊悚', '恐怖']",1191,10,2,2.7,87,1878,2,87,2476,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,11499793,菜园子张青,2012,"['剧情', '传记']",279,10,2,4.6,100,2700,155,100,3144,169,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,11500331,三角地,2012,"['剧情', '爱情']",386,10,2,6.7,484,238,1252,484,406,1261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,11500880,地下室惊魂,2012,"['剧情', '悬疑', '惊悚', '恐怖']",1431,10,2,3.4,2,1067,951,2,2442,953,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165,11501396,边境风云,2012,"['剧情', '犯罪']",103628,10,2,7.8,7812,13696,7812,7812,34793,7812,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,11502154,邋遢大王奇遇记,2012,"['动画', '儿童']",25514,10,2,8.6,217,127,72,356,304,72,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168,11504559,此处与彼处,2012,['剧情'],239,10,2,5.2,4,419,4,4,422,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169,11505245,最美的时候遇见你,2014,['爱情'],17243,10,2,6.3,65,18888,65,65,33060,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
170,11507058,停留,2012,['剧情'],337,10,2,5.9,11874,4102,432,11874,4534,432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171,11507121,外星人与限价房,2012,"['喜剧', '科幻']",167,10,2,5.3,9,147,9,9,147,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172,11510624,全民目击,2013,"['剧情', '犯罪', '悬疑']",322238,10,2,7.8,436,18888,436,436,98899,436,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
173,11511025,恐怖旅馆,2012,"['喜剧', '恐怖']",2609,10,2,2.8,10,1936,10,10,4253,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,11516686,小胖妞前传（上）,2012,"['剧情', '爱情', '科幻', '动画']",1025,10,2,6.9,985,985,985,985,985,985,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175,11519187,我的中学时代,2012,"['剧情', '爱情']",585,10,2,7.5,55,214,55,55,329,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176,11523154,大兵金宝历险记,2012,"['喜剧', '动作', '动画', '家庭', '冒险']",322,10,2,2.5,22,631,22,22,721,23,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,11524913,大村姑,2012,['喜剧'],999,10,2,6.8,1728,1728,1728,1728,1728,1728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,11526508,我的美丽王国,2013,"['喜剧', '爱情']",1020,10,2,3.3,42,4114,1,42,7639,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
179,11527491,小荷,2012,['剧情'],170,10,2,7.5,47,24145,47,47,24178,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,11527607,诺日吉玛,2014,"['剧情', '音乐', '战争']",211,10,2,7.1,124,618,124,124,685,124,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
181,11528251,告诉他们，我乘白鹤去了,2012,['剧情'],9520,10,2,7.7,2082,43,3932,2082,117,6014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182,11529526,中国合伙人,2013,['剧情'],598929,10,2,7.6,12496,11484,452,12496,32585,1005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183,11534756,坐标,2012,['剧情'],202,10,2,5.9,11874,11874,432,11874,12570,432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,11537964,有人赞美聪慧，有人则不,2012,"['剧情', '儿童', '家庭']",6242,10,2,7.8,426,14,426,426,23,426,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185,11537965,家在水草丰茂的地方,2014,"['剧情', '儿童']",13799,10,2,7.9,2082,43,2082,2082,69,2082,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187,11589786,非常营救,2012,"['剧情', '悬疑']",650,10,2,5.4,4,7872,1,4,10148,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188,11594933,一座城池,2013,"['剧情', '喜剧']",26858,10,2,5.4,19,855,10387,19,2629,10406,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
189,11594945,小旋风柴进,2012,"['剧情', '动作', '历史']",162,10,2,5.3,100,436,155,100,814,155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,11594964,最长的拥抱,2012,['爱情'],476,10,2,5.0,1074,6144,0,1097,7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191,11595220,诡拼车,2013,"['悬疑', '惊悚']",3813,10,2,4.5,38,15013,38,38,18502,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
193,11598977,叶问3,2015,"['剧情', '传记', '动作', '历史']",154189,10,2,6.7,1804,8568,48,1804,25906,121,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,11600143,南风,2012,['剧情'],217,10,2,6.7,78,1596,78,78,1693,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,11600865,玉麒麟卢俊义,2012,"['剧情', '古装']",246,10,2,5.4,100,1553,155,100,2918,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
196,11600922,暴躁天使,2013,"['剧情', '爱情']",864,10,2,4.4,101,1243,101,101,1516,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,11610610,毕业证,2012,['剧情'],121,10,2,6.6,3,261,3,3,267,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198,11610651,老魔术师,2012,['爱情'],703,10,2,6.7,2,6913,1728,2,7165,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199,11610693,快乐到家,2012,['喜剧'],52013,10,2,3.3,25,5519,4,25,20919,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,11612905,无间罪：僵尸重生,2012,"['惊悚', '恐怖']",880,10,2,2.7,7,680,10,7,928,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201,11614240,沙井村之恋,2012,"['剧情', '喜剧', '爱情']",161,10,2,5.5,0,2,2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202,11614603,整容日记,2014,"['喜剧', '爱情']",98623,10,2,4.7,452,11977,452,452,22239,463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203,11615437,红星闪耀,2012,['剧情'],83,10,2,4.2,58,6489,28,58,6925,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
204,11615929,我的影子在奔跑,2013,"['剧情', '儿童', '家庭']",6215,10,2,7.1,165,12534,6,165,13574,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205,11618249,宝贝女儿好妈妈之吃记忆的大雪球,2012,"['喜剧', '动画', '家庭']",468,10,2,5.7,0,168,27,0,373,35,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206,11625097,澳门风云 賭城風雲,2014,"['喜剧', '动作']",163287,10,2,5.7,8403,21098,8403,8536,59575,8403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207,11625312,刑警兄弟 神獸巴打,2016,"['喜剧', '动作']",7733,10,2,5.4,5019,7978,21,5040,35790,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
208,11625678,一人一花,2011,['爱情'],185,10,2,6.4,47,17432,47,47,18733,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209,11625731,啊朋友还钱,2013,['喜剧'],2967,10,2,5.2,3,2500,3,4,7902,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210,11625733,百万爱情宝贝,2013,"['喜剧', '爱情']",1315,10,2,4.1,0,6888,0,0,12024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
211,11627061,索道医生,2012,['剧情'],96,10,2,7.8,63,5,11,78,6,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,11627065,禁忌游戏之迷藏,2013,"['惊悚', '恐怖']",839,10,2,3.4,4,934,5,5,1198,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
213,11627068,大明劫,2013,"['剧情', '历史', '古装']",81951,10,2,8.1,3596,6556,118,3596,11908,152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
214,11627074,扎西1935,2012,"['剧情', '历史', '战争']",99,10,2,6.3,4,2369,21,4,5849,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
215,11627081,走过雪山草地,2012,"['剧情', '历史']",499,10,2,2.4,6,1016,21,6,2052,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,11627083,南平红荔,2012,['剧情'],216,10,2,6.1,23,4778,23,23,7628,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,11627084,吴仁宝,2012,['传记'],576,10,2,4.2,77,1142,77,77,1236,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,11632433,哭恋,2013,"['剧情', '爱情']",113,10,2,3.4,3,542,3,3,748,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219,11632451,咱们的工会主席,2012,['剧情'],54,10,2,5.5,20,2086,0,20,2537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,11632485,飘落的羽毛,2013,"['剧情', '爱情']",564,10,2,6.5,12,1711,12,12,2419,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221,11632586,爱情银行,2013,"['剧情', '爱情']",7858,10,2,6.0,160,6713,160,160,11621,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222,11632596,卧龙岗,2014,"['喜剧', '悬疑']",817,10,2,2.6,187,5891,187,187,12859,187,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223,11632599,轩辕大帝,2016,"['剧情', '历史', '古装']",2436,10,2,5.1,3,2449,3,3,4523,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
224,11632726,飞扬的青春,2012,['剧情'],174,10,2,3.7,7,3180,0,7,3466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
