,id,name,year,description,genre,ratingCount,bestRating,worstRating,ratingValue,directorMaxEffect,actorMaxEffect,writerMaxEffect,directorSumEffect,actorSumEffect,writerSumEffect,d动画,d悬疑,d剧情,d西部,d犯罪,d灾难,d传记,d科幻,d儿童,d歌舞,d奇幻,d家庭,d喜剧,d音乐,d惊悚,d运动,d历史,d古装,d爱情,d冒险,d恐怖,d动作,d战争,d武侠,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,dPropaganda
2682,3736637,苏乞儿 蘇乞兒,2010,曾为清廷第一猛将苏灿（赵文卓 饰）抛弃大好前程回到家乡，本想自此钻研武学，开宗立代，和妻子袁英（周迅 饰）还有儿子从此不再分离，尽享天伦。不料因为上代恩怨，义兄袁烈（安志杰 饰）练就魔功，杀死苏父，并掳走苏灿妻儿。河滨一战，苏灿败北，性命攸关之际，妻子舍身相救，后又得遇隐居山野尝遍百草的高人于大姐（杨紫琼 饰）救助，两人得以保全性命。苏灿因右臂筋脉断裂而灰心丧气，终日醉酒逃避现实，在妻子的精心照料与鼓励之下，苏灿最终重新振作。苏灿与袁烈再次交手，一雪前耻，但因意气用事却未能及时救出被袁烈埋入地下的袁英。妻子去世之后，伤心欲绝的苏灿与儿子流浪至中俄边境，此时的苏灿形同乞丐。在一次醉酒之后，他遇到曾经在幻象中与自己切磋的“武神”（周杰伦 饰），在与武神交手过程中，他领悟到一套于醉酒之中展示武术精妙的拳法——醉拳。面对国人受辱，好友与儿子身陷危难，苏灿挺身而出，与俄国大力士展开激战，最终靠醉拳战胜敌人。,"['动作', '剧情', '历史']",61948,10,2,5.0,2778,52104,514,2778,134100,514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,3742360,让子弹飞,2010,"民国年间，花钱捐得县长的马邦德（葛优 饰）携妻（刘嘉玲 饰）及随从走马上任。途经南国某地，遭劫匪张麻子（姜文 饰）一伙伏击，随从尽死，只夫妻二人侥幸活命。马为保命，谎称自己是县长的汤 师爷。为汤师爷许下的财富所动，张麻子摇身一变化身县长，带着手下赶赴鹅城上任。有道是天高皇帝远，鹅城地处偏僻，一方霸主黄四郎（周润发 饰）只手遮天，全然不将这个新来的县长放在眼里。张麻子痛打了黄的武教头（姜武 饰），黄则设计害死张的义子小六（张默 饰）。原本只想赚钱的马邦德，怎么也想不到竟会被卷入这场土匪和恶霸的角力之中。鹅城上空愁云密布，血雨腥风在所难免……

本片根据马识途的小说《夜谭十记》中的《盗官记》一章改编。","['剧情', '喜剧', '动作', '西部']",1529908,10,2,8.9,91487,91487,91487,91487,257512,93152,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,3754946,锦衣卫,2010,明朝末年，皇帝昏庸，曾保家卫国屡建功勋的锦衣卫被奸佞利用，沦为暗杀工具，令世人闻风丧胆。因谋权篡位而被施以刖刑的庆亲王（洪金宝 饰）虽被流放塞北多年，然野心不死，暗中勾结大太监贾精忠（罗家英 饰），企图卷土重来。贾精忠在中土掀起一场腥风血雨，不愿苟从者格杀勿论。锦衣卫指挥史青龙（甄子丹 饰）在执行任务过程中因发现贾精忠阴谋而被追杀，身受重创后委身正义镖局以图保护玉玺。茫茫大漠，青龙在镖头之女乔花（赵薇 饰）以及天鹰帮帮主大漠判官（吴尊 饰）的帮助下准备阻止庆亲王与贾精忠的阴谋，此时，庆亲王义女——拥有绝世武功的脱脱（徐子珊 饰）身负追杀青龙的使命亦赶至雁门关……,"['剧情', '动作', '惊悚', '武侠', '古装']",135531,10,2,6.0,873,8568,873,873,24554,1201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,3767411,感情生活,2010,"小柯（夏雨 饰）和尚若（姚星彤 饰）是一对来自南方的小情侣，他们为了各自心中的理想一同闯荡北京。小柯才华横溢，梦想成为音乐人，然而在物欲横流的浮夸社会，他那蕴含深刻思想的作品不被各唱片公司接受，注定遭遇四处碰壁的命运，最终连生活都成问题。尚若在一所高校学习表演，偶然邂逅来自台湾的年轻摄影师广末（明道 饰），她独特的灵秀气质深深吸引住广末，二人的交往越来越深。

苦无出头之日，小柯为了发表作品出卖自己的灵魂和爱情，他和尚若的感情逐渐走到崩溃的边缘。现实的巨大碾压和爱情的破灭让尚若投入广末的怀抱。在这行色匆匆的大都会，年轻人的心灵无处搁放……",['剧情'],1745,10,2,5.3,0,6713,642,0,11743,642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,3774036,石榴树上结樱桃,2012,"孔繁花（师春玲 饰）是官庄村的村长，尽管身为女流之辈，但孔繁花的能力却一点也不输给男人，在任期间，村子里大大小小的事务均被她安排的井井有条。换届选举即将来临，希望能够连任的孔繁花斗志昂扬地投入到了“战斗”之中，甚至拉来了在外打工养家的丈夫张殿军（宁理 饰）为自己出谋划策。

一位村民的意外怀孕将孔繁花心中的算盘全部打乱，而她的失踪更是为孔繁花的“政治道路”设置了重重的障碍。在一连串近乎于闹剧的荒诞波折之后，孔繁花的竞争对手孟庆书（张刚 饰）淡出了人们的视线，与此同时，孔繁花惊讶的发现，本和自己站在一边的村团委书记孟小红（缪婷茹 饰）竟然成为了她最大的敌人。",['剧情'],723,10,2,5.0,3,8294,20,3,8700,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2687,3778238,歼十出击,2011,空军903师是一支有着光荣传统的优秀部队，副师长印双虎（李光洁 饰）飞行技术高超，是师长的有力竞争人选。在与参谋长岳双龙（王斑 饰）的演练对抗中印双虎胜出，但其僚机却遭遇飞鸟撞击事故，在鸟类学家柳琪（黄奕 饰）帮助下，印双虎未受责罚。不久后，岳天龙担任903师师长，印双虎颇为不甘，柳琪亦调入常务连成为空军一份子。印双虎与岳天龙的矛盾因训练理念不同而爆发，熟稔国外空军训练的岳双龙强调实战，而印双虎更尊重前人的摸索经验，二人争执不下，岳天龙随即提出分组对抗，印双虎与岳天龙两位优秀空军指战员展开了一系列伴随着惺惺相惜的对抗与合作……,"['剧情', '动作']",2971,10,2,4.6,59,3704,3,59,8958,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2688,3781133,倾城,2013,"西南某城警官王老石（丁勇岱 饰）对五年前逃脱的银行盗窃犯刘川（黄觉 饰）一直耿耿于怀，发誓要亲手抓获。刘川东躲西藏了好几年，为了女儿，他再次潜回小城，却与王警官不期而遇。两个人展开生死追逐。就在王老石抓获刘川的瞬间，地动山摇，整座城市轰然倾塌。苏醒过来的刘川为了方便，换上了王老石的警服，却没想到这身警服让他陷在救援中无法脱身。而叛逆女孩秦肖雄（林心如 饰）因为刘川的勇敢，心生爱意。

随着救援的深入，刘川似乎忘记了自己的真实身份，一时真把自己当成了警察。而警官王老石的出现，打破了他的幻梦。可是王老石的一只手带着刘川逃脱时为他戴上的手铐，所以被人们误认为是罪犯。危急关头，两个人暂时放下恩怨，携手救援，但又各怀心思。城池废墟上，警察与罪犯之间的“猫鼠游戏”仍在继续……","['剧情', '犯罪']",2511,10,2,6.4,234,4769,234,234,10746,238,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2689,3792787,长江7号爱地球,2010,狄爸（石仁茂 配音）与儿子小狄（徐娇 配音）居无定所，他每日在各建筑工地打零工，干最辛苦的活，可为了儿子将来有个好的前途，他勒紧裤带把儿子送进一所贵族学校。一天，狄爸在拉圾箱里捡到外星生物7仔，7仔象是一个万能的工具，它不但能帮小狄解决生活中遇到的各种麻烦和问题，还能源源不断地产生无尽的能量。小狄的同学蛋挞头的爸爸在一家研究所工作，发现7仔的神奇作用后，心生贪念，提出高价收购，狄氏父子根本不为金钱所动。恼羞成怒的他绑架7仔到研究所内，利用仪器压榨7仔身体内的能量。狄氏父子焦急万分，深夜潜入研究所内，救出了已经奄奄一息的7仔......,['动画'],8574,10,2,6.2,65,74215,74215,65,81752,74215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,3792799,岁月神偷 歲月神偷,2010,"60年代的香港，风云变幻。一面要忍受港英政府的压制，一面又受到内地运动的波及，更要面对不时登陆的台风暴雨。老字号的永利街就处在这样一个风暴的旋涡中心。

鞋匠罗一家四口，在街尾以做鞋为生。罗先生（任达华 饰）做得一手好鞋，在那个混乱的年代仅能养家糊口；罗太太（吴君如 饰）为人辛辣直率，人称“侠盗罗嫂”。大儿子罗进一（李治廷 饰）16岁，品学兼优，是运动会的冠军，全家人的希望，也是永利街的骄傲；小儿子罗进二（钟绍图 饰）8岁，在父母溺爱之下，天性顽劣，出了名的顽皮整蛊……一家人艰难度日，也算其乐融融。

然而大儿子与富家小姐芳菲（蔡颖恩 饰）之间一段纯美的初恋、一场扫荡整个香港的飓风暴雨、更有一场潜伏已久的噩梦，让这个普通家庭的平安幸福在一夜之间陡生变故、支离破碎……面对岁月这个最大的“神偷”，顽强不屈的人该如何去抵抗？

2010第60届柏林电影节“新生代单元”最佳影片水晶熊奖，第29届香港电影金像奖最佳编剧、最佳男主角、最佳新演员、最佳原创电影歌曲4项大奖。","['剧情', '家庭']",540978,10,2,8.7,1479,26908,3300,1479,55410,4779,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,3792816,精武风云·陈真 精武風雲·陳真,2010,"

精武风云·陈真豆瓣小站

为弘扬民族正气，精武英雄陈真（甄子丹 饰）当年在上海虹口道场击杀日本武术高手。在此之后他更名改姓，背井离乡，远赴法国务工。一战后陈真化名齐天元，重返阔别已久的祖国，并以实业家的身份结识了上海大亨刘禹天（黄秋生 饰）及性感妖艳的夜总会女郎KIKI（舒淇 饰）。刘张扬跋扈，大发战争财，但尚存中国人的骨气；KIKI表面单纯，实则是日本女间谍，长期潜伏夜总会搜集情报。一战虽然结束，但战争的阴影远远没有散去。陈真加入秘密的抗日组织，并希望争取到刘禹天的支持。与此同时，以皇军大佐力石猛（木幡龙 饰）为首的暗杀军团开始向爱国志士痛下杀手。

鱼龙混杂、暗流涌动的上海滩，已是黑云压城，暴雨将至……",['动作'],70292,10,2,6.1,8278,35619,1586,8278,128741,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2692,3796592,用心跳,2010,《用心跳》讲述的是个穿越的题材，三十年代的六个戏班小子穿越时空隧道来到2009年的上海，却必须每人收两个徒弟才能“回到过去”。片中胡军扮演六个小子的师傅，林熙蕾扮演现代社会中的老板娘，赵雅芝则扮演俄国血统的神秘女子。,['剧情'],215,10,2,4.1,8478,24921,44,8478,121252,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,3804746,花田喜事2010 花田囍事2010,2010,花田国太后思女成疾，国王沧海（古天乐 饰）急召公主遗珠（杨颖 饰）回国冲喜。遗珠公主前往中原学习多年，并与中原护花大将军麦炳荣（郑中基 饰）私定终身。在大将军护送公主回国途中，从海上救起落水女子黄莺（熊黛林 饰），后一行人遭遇“索玛丽”海盗抢劫，混战之中公主落水失踪。破产富豪黄百万（黄百鸣 饰）走投无路，只好让从水中捞来的失忆公主遗珠假冒女儿黄莺投靠指腹为婚的亲家吴尚书，不料却遭尚书胞妹势利眼吴温柔（吴君如 饰）的百般刁难，一行人纠缠于尚书府笑料百出。此时，黄莺被送进皇宫封为郡主，而女扮男装的公主遗珠却被国王沧海挑中参加比武招亲。女扮男装的公主遗珠、护花大将军麦炳荣以及和黄莺一见钟情的尚书之子吴上进（潘粤明 饰），三人通过重重比试，在“武痴”国王沧海的裁决下居然判定手无缚鸡之力的遗珠获胜。有情人能否终成眷属，真公主能否顺利归位，一切在喜闹中终见分晓。,"['喜剧', '爱情', '古装']",74821,10,2,5.3,4737,27592,1526,6263,84248,1574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,3804891,无人区,2013,"小有名气但利欲熏心的律师潘肖（徐峥 饰），凭借扎实的法律知识和巧舌如簧的庭辩技巧，成功帮盗捕国家珍禽阿拉泰隼并残忍杀害一名警察的西北盗猎团伙老大（多布杰 饰）洗脱罪名。老大承诺十天后付清余款，潘肖则要求对方用一辆红色轿车抵押。在此之后，他驾驶着新车踏上从西北荒漠返回大都会的路程。谁知路上险情不断，先是和一对开卡车拉茅草的哥俩（王双宝 & 巴多 饰）发生摩擦，导致人伤车损，接着又不慎撞飞一个似乎拦车求助的男子（黄渤 饰）。自知摊上人命的潘肖辗转来到一家专事不法勾当的黑店，并在此结识了受困于此的妓女（余男 饰）。与此同时，盗猎老大尾随其后，似乎另有凶险计划。

此时潘肖还没真正意识到，他前方是怎样一条充满凶险的旅途……","['剧情', '犯罪', '西部']",491169,10,2,8.3,21190,35619,21190,21190,98314,22930,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2695,3811388,超蛙战士之初露锋芒,2010,"故事讲述工业革命后几十个世纪，地球已经不再适合人类生存。人们为了适应恶劣的环境而不得不对自身进行物种基因改造。与此同时，为了扩展生存空间，一些勇敢的人类携带着人类科技的结晶，出发前往宇宙各处去寻找可以居住的星球。有一些人找到了新的生存地并繁衍生息，而另一些人却永远消失在宇宙深处。当年从地球出发的探险队中有一支队伍幸运地找到了适合生存的星球，这是一颗被水和植物覆盖的湿地星球，人们将这颗行星命名为沼泽星，随着时间的流逝，他们拥有了新的身体，新的面孔，甚至逐渐淡忘了自己是谁，进而衍变成为新的种族：蛙族人。

历史总是异彩纷呈的，当初人类基因改造‘成就’了蛙族人，也‘成就’了另一批人类后裔－梯族人。残暴的梯族人为了争夺资源、居住地以及当初人类探险队遗留的科技晶体碎片，对蛙族人的领地－－－MALO星系发动了入侵战争。突如其来的侵略打破了蛙族人和平美好的生活，蛙族人康和钢兽本来是军事学院的预备役学员，他们最大的志向就是驾驶AIU重装机甲，成为蛙人国里最显赫的AIU战士。随着战事益发吃紧，蛙族军队损失惨重，康和钢兽这些预备役学员也不得不被派往太空，成为名副其实的AIU战士。

为了提高蛙族的军事科技水平，蛙族将军莫迪冒险潜入梯族人的势力领地，向星际海盗头子魂魄虎购买了一份重要的信息芯片。就在即将完成交易之时，梯族人发现了他的踪迹，并一路追击至蛙族最后的领地－－－通往沼泽星的星际传送门外。AIU战队队长明天豪奉命带领他的部队迎接莫迪将军安全返航，抱着必死的决心，明队长带领全体AIU战士冲出传送门，与早已埋伏好的梯族人展开了激烈的战斗，康和钢兽以及其他战友一直冲在最前方与敌人殊死搏斗。就在蛙族部队逐渐取得战场优势的时候，梯族将军巫帝对勇猛的AIU战士们发起了致命一击，明天豪为解救战友，不惜引爆了随身携带的电磁脉冲弹，生死未卜。另一位AIU战士大炮所驾驶的AIU也被巫帝击毁，为了给队长和大炮报仇，钢兽毅然向比他强大得多的敌人发起了勇猛的进攻……","['科幻', '动画', '冒险']",729,10,2,4.3,23,43,23,23,44,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,3813779,剑雨,2010,"八百年前，天竺人罗摩来至中原弘法，其死后尸体被人盗取并分为两部分。传说拿到罗摩尸体的人能练成绝世武功，因此江湖上风波骤起。时有转轮王（王学圻 饰）操控的黑石杀手集团，专为朝廷杀害谋逆相左之人。转轮王率徒众夜袭藏匿半具达摩尸首的首辅张海端（李庆祥 饰）宅邸，但是他的手下细雨 （林熙蕾 饰）却带着残尸绝走江湖，致令转轮王发出江湖追杀令，引出一阵血雨腥风。

为避追杀，细雨易容，更名曾静（杨紫琼 饰），逃亡期间结识了木讷善良的江阿生（郑宇成 饰）。一段时间相处，二人渐渐萌生感情，更喜结连理。但是江湖恩怨，因蔓不断，怎可轻易了结……","['动作', '爱情', '武侠', '古装']",194701,10,2,7.6,14184,16679,1175,15359,86801,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,3820191,杜拉拉升职记,2010,"杜拉拉（徐静蕾 饰）是个初入职场的小白领，由于前任老板总是对她性骚扰，所以她决定跳槽，进入了著名跨国企业DB。DB的销售部金牌经理王伟（黄立行 饰）与HR副总监玫瑰（莫文蔚 饰）是一对地下情人，但是由于两人的工作压力都很大，以至于谁也无暇顾及家庭，双方大方分手。杜拉拉刚来DB，遇到了互相斗法的伊娃（李艾 饰）和海伦（吴佩慈 饰）。因为一次巧合，在电梯里邂逅了患有幽闭恐惧症的王伟，两人从此熟识。因为总公司高层要来中国分公司视察，因此中国区总经理和HR主管商量要重新装修公司。然而玫瑰却在此时患病需要动手术，其他人也避之不及，唯有初出茅庐的杜拉拉勇挑重担，并以其坚强不屈完成了这个重大的任务，受到了上司的赏识。而且，公司还在泰国举办了庆祝派对，期间杜拉拉与王伟擦出了爱情的火花，但是这段办公室恋情却遭遇了重重的阻力……

本片是徐静蕾的第四部导演作品，根据李可同名畅销小说改编。","['喜剧', '剧情', '爱情']",206917,10,2,5.6,6785,8293,6785,6785,24366,6822,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,3821067,一代宗师 一代宗師,2013,"广东佛山人叶问（梁朝伟 饰），年少时家境优渥，师从咏春拳第二代传人陈华顺学习拳法，师傅“一条腰带一口气”的告诫，支持他走过兵荒马乱、朝代更迭的混乱年代。妻子张永成（宋慧乔 饰）泼辣干练，二人夫唱妇随，琴瑟合璧。

1936年，佛山武术界乱云激荡。八卦拳宗师宫羽田（王庆祥 饰）年事已高，承诺隐退。其所担任的中华武士会会长职位，自然引起武林高手的关注与觊觎。包括宫羽田的独生女宫二（章子怡 饰）在内，白猿马三（张晋 饰）、关东之鬼丁连山（赵本山 饰）、咏春叶问等高手无不将目光聚焦在正气凛然的宫羽田身上。拳有南北，国有南北乎？最有德行之人才堪会长重任，然这浮世虚名却引得无数迷乱之人狂醉奔忙，浪掷残生。生逢乱世，儿女情长埋藏心底，被冷若寒冰的车轮碾作碎泥……","['剧情', '传记', '动作', '爱情']",559266,10,2,8.1,82148,61805,82148,82148,194294,93138,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2699,3824500,魔侠传之唐吉可德,2010,"话说某朝某代，蜀中有一户唐门，祖上本是武功高强的盖世英雄，传至唐方海一辈，则一心教授四个儿子饱读圣贤之书。然而唐家第三子唐吉（郭涛 饰）字可德，无心圣贤，专好武侠神怪小说，以至于走火入魔，不辨虚实。这一日，唐吉可德佩戴祖宗的甲胄和霸王枪，骑着家中的瘦马爪黄飞电离家出走，他访名山，会高友，指望打通任督二脉成为爵士奇侠。

当他路过桑家村，恰巧撞见豪强富贵强抢民女翠花（林嘉欣 饰）。唐吉可德挺身而出，凑巧打败豪强的狗腿子令狐有味（刘桦 饰），但是翠花早已被人掳向长安。唐收当地羊倌桑丘（王刚 饰）为仆，为了伟大的正义事业和美丽的香香公主一路向长安进发……","['剧情', '喜剧', '动作', '爱情', '武侠', '古装']",7136,10,2,4.4,170,7468,467,170,19736,637,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,3874981,全城戒备 全城戒備,2010,"奇艺坊马戏团在马来西亚巡回演出，团员们偶然听说二战时期日本人留下的宝藏的消息。在飞刀高手张大初（邹兆龙 饰）的带领下，他们一行五人杀害寻宝者，一心想成为飞刀行家的小人物桑尼（郭富城 饰）尾随前来，亲眼目睹大初一众行凶全过程。他被迫随众人下洞，却无意开启日军留下的生化武器。经过一番难以想象的艰苦磨难，桑尼侥幸逃生，却变成奇怪的摸样。

与此同时，香港接连发生数起抢劫案。行凶者赤手空拳，手段残忍，他们正是受毒气感染发生变异的张大初等人。这一连串事件震惊全港，警方从内地请来个中高手孙皓（吴京 饰）与程秀华（张静初 饰）协助调查。而桑尼也摇身一变成为与邪恶对抗的正义使者……","['动作', '科幻', '惊悚']",44728,10,2,4.6,5174,25954,5174,5174,69795,5178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,3928370,越光宝盒,2010,"个性莽撞的玫瑰仙子（孙俪 饰）渴望能够像紫霞仙子一样找到一世珍爱，于是从日月神灯前盗取那把曾见证旷古爱恋的紫青宝剑来到凡间，希望找到能拔剑出鞘的真命天子。山贼清一色（郑中基 饰）只想本本份份做个山贼，不料却拔出玫瑰仙子的紫青宝剑，之后俩人又意外通过越光宝盒穿越时空，亲历赤壁之战。在穿越的日子里，玫瑰仙子对于拔剑出鞘的清一色百般示爱，而一心想重新踏上穿越时空之路的清一色却对玫瑰仙子只是假意奉承，在利用玫瑰仙子从曹操（郭德纲 饰）手里夺回越光宝盒之后，他毅然弃玫瑰仙子于不顾，独自回到曾经。然而再次偶到玫瑰仙子之时，清一色却发现有一份爱早已在自己的心头生根发芽……

本片借经典影片《月光宝盒》之东风，58位明星倾情加盟，并重新演绎近年来多部影片中的精彩片段，“笑果”非比寻常。","['喜剧', '爱情', '奇幻', '古装']",154855,10,2,5.3,6057,35619,6057,6057,188791,6057,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,3993553,三笑之才子佳人,2010,江南四大才子之首唐伯虎（郭德纲 饰）风流多才，无数少女为之倾倒。在唐伯虎演唱会上，华太师府安保部一姐秋香（姚迪 饰）为见偶像混入现场，终与唐伯虎同台献艺，然而天不遂人愿，当夜二人的约会因一场误会而告吹。另一方面，宁王觊觎唐伯虎地产，派出杀手毒砂掌（九孔 饰）将唐伯虎击入河水。华府侍女石榴（郭柯宇 饰）意外将唐伯虎救回华府，后者因受伤失去记忆，从此在华府以华安之名为仆。秋香发现失忆唐伯虎近在眼前，却苦无方法将其唤醒。宁王发出通缉令追索唐伯虎，又派出毒砂掌盗取华太师府中的夜明珠。苏州城内形势对唐伯虎愈发凶险，失忆大才子将何去何从？,"['喜剧', '古装']",15420,10,2,3.9,2771,21066,0,3067,41565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,3993588,狼图腾,2015,"上世纪60年代，北京知青陈阵（冯绍峰 饰）和杨克（窦骁 饰）来到了内蒙古额仑大草原插队，加入了蒙古族牧民毕利格老人（巴森 饰）以及他的儿媳噶斯迈（昂哈尼玛 饰）一家的生产队，从此开始若干年的放牧生活。在与狼群的接触过程中，陈阵带着强烈的好奇，逐渐了解了这种动物，甚至有了想自己养一 只小狼的念头。蒙古人民崇敬狼，热爱草原，而汉人则功利地掠夺土地，这导致了狼群与人之间的“战争”。以场部主任包顺贵（尹铸胜 饰）为首的生产队最终发起了一场灭狼运动，让狼群和人类之间的关系陷入到了剑拔弩张的地步…… 自然与人的关系也遭遇了前所未有的挑战。

电影改编自姜戎同名小说，耗时5年拍摄完成。","['剧情', '冒险']",189650,10,2,6.9,3969,4607,3969,3969,14599,7145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2705,3993708,火龙对决,2010,重案组探长文方（黎明 饰）自两月前妻子遇害后，脾气变得暴躁古怪，因对犯人动粗经常被人投诉。一桩妓女被杀案的调查过程中，文方认识了总区重案的高级督察纪少群（任贤齐 饰），并派手下帮他找回了被偷走的手机。妓女被杀案调查与一宗枪火案交织在一起，重案组和调查枪火案的分队联合行动，不料伏击行动遭泄露，双方在茶楼展开激战，文方手下兄弟身受重伤，纪警官也随后赶到，在协助追赶嫌犯途中被嫌犯开枪击中。妓女被杀案嫌犯初步锁定重案组探员高祥安（廖启志 饰），文方因包庇手下被停职。在众多兄弟的协助下，重案组抓到高祥安口中的戴渔帽的嫌犯，嫌犯对杀人案供认不讳。在压送嫌犯过程中嫌犯打个手铐并打伤祥安逃脱，接二两三的事故让文方对警界内部人员产生怀疑，在探员小美（叶璇 饰）的协助下，文方终于找出隐匿于警界之中的“老鬼”……,"['动作', '惊悚']",19597,10,2,6.1,6643,8874,6643,6643,27825,6679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,3998369,终极匹配,2010,"老拽（陈晓东 饰），一个在职场商界还算吃得开的小白领，相貌英俊，能力突出。在这个物欲横流崇尚享乐的时代，放荡不羁的老拽显然是一个游刃有余、万花丛中过半点不沾身的情场老手。他经常和哥们老莫（徐啸力 饰）在夜店寻欢作乐，各式美女周游身边，却没有一个能闯入他的心田。虽说早已品阅无数的美女，可是有两个女人让他顿感左右为难。一个是清纯可人的职场新人悦儿（吴佩慈 饰），一个是霸气逼人性感妩媚的女老板采韵（孟广美 饰）。情海泛舟几多年，老拽不仅面临职场重大的考验，也到了该考虑上岸的时候了……

本片根据当红网络小说《当爱情路过广州》改编。",['爱情'],2444,10,2,3.6,17,1751,17,17,4762,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,4004731,海洋天堂,2010,刚过21岁生日的大福（文章 饰）是个孤独症患者，父亲王心诚（李连杰 饰）在妻子去世后，一个人将大福养大，如今王心诚身患肝癌，自感时日无多，虽然楼下开小卖店的柴姨（朱媛媛 饰）时常给这对父子无私的帮助，但如何安置大福的未来还是王心诚放不下的牵挂，他甚至有了和儿子一同赴死的想法。王心诚试图将大福送回培智学校，但是学校、福利院一连串的拒绝令他倍感失落。而且在大福的世界里，水是他最好的朋友，这个能像海豚一样畅游的孤独症患者也无法离开水族馆，在水族馆，大福结识了善良的杂技女子玲玲（桂纶镁 饰），而王心诚急于教会大福生存的技巧，他的时间已经不多了……,['剧情'],139097,10,2,7.9,1754,29036,1754,1754,80964,1754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
